Sector,ISOcode,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Power Industry,AUS,Australia,53.318785811575,52.540658376483,58.060529846204,59.260165809779,65.334804907364,69.565899171123,71.936491729146,80.932410371811,75.53886414919,78.786648446069,89.133393086471,92.93164603433,98.71240627867,93.884876462099,96.550801508621,104.31985351444,104.23301905961,111.2379519602,116.58863698539,125.92150490212,128.81449398893,131.13934897061,133.86783927572,134.76253232467,136.96545532579,142.59708812439,149.32687482323,153.67988526399,172.64655329376,176.12201052048,178.86813998525,186.6201372677,203.12625897337,187.25133110105,196.46157604574,201.62823024367,205.20581354907,211.60113297935,211.56464451124,222.20274828733,210.67253812061,202.7129185199,201.73663303978,191.4447748183,182.3176048801,190.38065669627,194.54947852628,192.53669549124,184.92439233531,180.58333861211,174.0987989423,167.03658472634
Power Industry,AUT,Austria,8.13299274317,10.38651760742,10.58833951082,10.83509328623,9.51119364197,9.25957977256,11.90454878437,9.61822817023,10.05417143057,10.42262152688,9.35851313461,10.45478963852,9.36326107667,9.35108169172,10.31003256106,10.51743057293,10.13675457761,10.6171222114,9.80548933473,10.82755580813,14.35130221046,15.35363573479,12.38496619367,12.18708561609,13.1251332056,14.48217235384,15.91160505868,16.00848168678,14.73750224047,14.47336307987,13.47557485821,15.19475613271,14.98624135857,17.40826926467,17.96909350612,18.38038908969,17.39230258426,16.34496296229,15.71989488025,14.33663743848,16.92723800293,16.64789970949,14.80276104251,14.12580129033,12.2118783601,13.24661604404,12.7960431686,14.2256433919,12.90808693643,13.09637527233,11.999767916879,12.678988511775
Power Industry,AZE,Azerbaijan,5.8507977,5.8507977,6.3327312,7.2958947,8.2917513,9.0505707,9.6917802,10.1583654,10.6786134,11.2454655,11.6674593,12.4070133,12.8829507,13.2426147,13.3259598,13.5812805,13.672863,13.8578511,13.4674782,12.902442,19.8270020193,20.61467993055,21.89395591389,21.49211078031,16.08636377826,15.15044333964,14.13434170017,13.64916122331,14.74501664964,14.70282241986,15.32564386203,13.8182793525,12.64712824914,14.25515696817,13.30662300738,13.94687505171,14.36232991488,12.47878471098,11.68984037703,9.4576842119399,8.35884182109,9.62472138039,11.75708136213,11.65947256337,12.25209465906,12.46558111617,12.42904412078,12.29372031918,12.32848192149,12.3554212539,12.949493330196,13.320201667795
Power Industry,BDI,Burundi,0.00035240130701321,0.00035240130701321,0.00042288156841585,0.00042288156841585,0.0003993881479483,0.00053963805359981,0.0063775484215847,0.0062209112670033,0.0069926410566635,0.0075031007525656,0.010471131574561,0.01407080759917,0.012332399817593,0.015403731390969,0.020501773489953,0.019872338115772,0.022519075995791,0.023910227190669,0.035049600980452,0.030698619808385,0.044943602195635,0.062797820022628,0.047822111876421,0.05346879041143,0.053079047260706,0.051125643191246,0.056816359861283,0.055976050255913,0.065453842402899,0.064298483057958,0.060846325174687,0.049288659618896,0.046524371336089,0.037136868877187,0.04449651249197,0.036687154697627,0.048941020248567,0.075640717924829,0.042882478599796,0.045698833040925,0.06736605704426,0.083903014273205,0.068687179398977,0.077844025646072,0.069386315620887,0.068935368054322,0.073757229475919,0.094277980458473,0.12132150404715,0.13083789643263,0.11485972769277,0.1227673893185
Power Industry,BEL,Belgium,27.065557924278,29.300915345098,32.580670699299,35.621361115724,39.067351987328,28.909487488511,31.859083987593,30.569778421842,32.55881772139,34.65107176994,34.83155240096,33.11898266266,30.99800569104,26.74795812038,25.63282267836,21.94488495971,19.55942271341,20.6288987236,22.37083932057,23.86474785909,25.89639317905,26.02017808222,25.2879549068,25.79466140456,27.80558521904,28.10331568601,27.3023307943,25.93712458944,27.88917037935,25.22687448473,26.07399261011,24.03518769049,24.11788879027,25.16009072902,24.83731401606,25.39597573286,24.80476049328,24.2604131861,23.0881920374,21.2230811801,23.09250138688,20.29604314625,19.40375841368,17.6317114517,16.42599439818,17.27917651179,16.02952902842,15.90963237995,16.15263639904,16.62103781191,15.248411064018,15.380580715153
Power Industry,BEN,Benin,,,,0.02236273971,0.00641704518,0.00641704518,0.00641704518,0.01273717935,0.01273717935,0.01273717935,0.01594569453,0.01263993552,0.02236273971,0.05755923696,0.03782288814,0.02858563005,0.02858563005,0.02537710746,0.02226549588,0.02226549588,0.02547401847,0.02547401847,0.02858563005,0.03179415264,0.03471160164,0.03169690881,0.03480852039,0.04744878099,0.05415655953,0.04793400201,0.05104528077,0.06368521629,0.07010226147,0.06076775955,0.06057360471,0.07671345408,0.10860482154,0.14720399622,0.15712095525,0.09304742928,0.08663039151,0.08663008029,0.04161386784,0.09154083597,0.23697572532,0.22013248284,0.18837922494,0.20326028787,0.16702206513,0.27267847071,0.27843146146591,0.30095704936479
Power Industry,BFA,Burkina Faso,0.001510291317425,0.001510291317425,0.00181234958091,0.00181234958091,0.0017116634930817,0.0023127345179607,0.027332350408156,0.026661048316357,0.029968461704238,0.032156146117642,0.044876278225842,0.052765528479299,0.052853142133284,0.057763992696882,0.061505320449356,0.057629780515867,0.076334727348983,0.077788638483876,0.07715776344765,0.05211354508064,0.073151482629471,0.10182470181319,0.084701347836589,0.089676715463639,0.093832553079198,0.094048039723981,0.10487695906624,0.16882755647395,0.17525704766688,0.17216324097983,0.18096762923662,0.21727566499367,0.23424018429422,0.2564174798207,0.22592229865261,0.24094330839293,0.25423638599595,0.33963807950791,0.36106035994358,0.36500283897004,0.38554221681757,0.43852915231688,0.46019492923077,0.57151662512021,0.51448662135685,0.6457338099545,0.57058867019652,0.72534331055641,0.77348593733371,0.79928408993001,0.78940190163015,0.85276936955518
Power Industry,BGD,Bangladesh,0.67388783369,0.67388783369,0.67388783369,1.03930673971,1.02618889413,0.88958873803,0.93462522455,1.02630134754,1.25074514616,1.38929427128,1.54899361089,1.46388846936,1.7885046429,1.80399491646,1.94522074605,2.84244335361,3.2949479190299,3.54361293732,4.0618765742399,4.05668149245,4.31391954255,4.4705492313,5.06317396827,5.62576545288,5.92798907835,6.53786581911,6.54794759331,6.96913828281,7.62831858066,8.61648854298,8.81026299708,10.52640559836,11.31878726469,11.36980202973,13.46382870522,14.66704529084,16.88167261094,17.96111153144,19.65996073271,21.31561252075,24.12208285164,25.5789115541,28.11412937879,30.92696797561,32.76970426229,33.48250737819,36.13805214272,36.90408948052,38.742589546939,39.33745569614,38.018199349034,39.763637649868
Power Industry,BGR,Bulgaria,21.20978427832,21.20978427832,22.65685887956,22.52968066122,24.07429886488,26.20743505104,26.3792312497,30.3745710185,35.63515686014,36.6959214562,36.7698444701,35.4265656781,37.04928222262,35.65459882452,34.61318695626,37.2700009235,40.3705039243,41.48140714061,41.16285192061,40.74233181414,44.08973280021,38.74824776246,36.87818653961,37.08324741491,33.97287899858,34.32989022274,34.69075728853,28.60667994527,28.2590584299,24.25682138765,24.08166977721,27.37656732639,24.70629539329,27.47064709877,26.79883471346,26.79012555404,26.96586939213,30.3835850966,30.61056323399,27.83291667179,29.7606660921,34.38450728522,29.67907252394,25.63172585987,27.39799860679,28.20786587237,24.90046216865,26.279011955621,22.911647949699,21.24875717698,17.814982935103,22.084297638527
Power Industry,BHR,Bahrain,0.30430327488,0.30430327488,0.31445171439,0.35398545732,0.4067978739,0.71195940024,0.96213751854,1.2053982039,1.32566542317,1.76376709146,2.01248097171,2.17561416732,2.32057097976,2.78129224659,5.29322000097,5.80463319414,6.11035021146,5.88980989146,6.27247389318,6.39915309,6.74914982049,6.34068547926,8.16302117829,8.92158301122,9.17150864025,9.2675910261,9.73517875341,9.91270161024,10.82631818829,11.03696257488,11.36433970683,11.82410172537,12.37883538342,13.01177779902,12.67480748292,14.97402133854,16.69664038986,16.43664429432,17.5692197457,17.79489735804,17.9790346461,18.36195068268,18.80489955366,19.69533486606,20.55558377778,20.44448655312,20.08874061744,20.39223195327,20.38046820714,23.01282971364,22.977815282019,24.030834658315
Power Industry,BHS,Bahamas,1.4298267322986,1.4298267322986,1.4072540721937,1.5860938243625,1.4126701461366,1.7580745881269,1.883852348617,1.9477977725326,2.3205914413648,2.0179605084466,2.0176618942375,2.0000676239405,1.6426887942444,1.2572405520778,1.2747173680488,1.1522905302775,1.1300556758137,1.2546119821601,1.1831246305373,1.0742706686303,1.1458860425642,1.1784559616106,1.0936180327997,0.93427697797061,1.0118742762293,1.3090483359837,1.4767722369689,1.3171623783455,1.5416522770857,1.2063685964252,1.4482637584793,1.4796382446975,1.5579926198508,1.3701364294577,1.500633322327,1.4365838063322,1.5893848960037,1.7941219654246,1.8092392204401,1.5148486039359,1.8154669001089,1.8129262011954,2.0601241811038,1.9410571343894,1.9126861401648,1.848577395027,1.9036443553227,1.8719193016647,2.0727894861513,2.0452137842962,1.687908854341,1.8805255457049
Power Industry,BIH,Bosnia and Herzegovina,3.015449619,3.015449619,3.262708899,3.642272268,3.597760951,3.955018937,4.800552294,5.058208911,5.677513146,6.251207546,6.353901272,7.967329341,8.280248337,9.629206694,10.530667276,11.164838098,11.516685961,11.235551876,11.734947891,11.763967768,10.72352755005,8.69957237544,6.88167838328,5.97558666485,0.68540183127,0.79049014967,2.09720081471,5.83430296608,7.93073109871,7.8108694142,8.8604396917799,8.70594603259,9.50765006027,10.27734772738,10.14323649108,10.36978610639,11.6921871688,12.24198700241,13.27871411316,13.62134621408,13.39310384767,15.97695014481,14.76496949378,14.54793242271,12.26172778601,12.1198040976,14.2963998608,14.65169356566,14.50130304868,13.25089103561,13.611215641345,7.253113507861
Power Industry,BLR,Belarus,26.1949882,26.1949882,29.0835892,32.5729165,33.6188066,38.7892243,37.5484088,40.3033384,39.9763093,43.5862181,42.6000488,47.0795585,46.2167812,46.8695329,45.3451305,45.3567672,45.1220221,43.6643064,42.3600905,38.8391003,57.45017134883,54.15228794743,51.35687860433,44.03222636004,40.25228705835,34.56861209884,34.6200369156,35.62283098417,33.88338981558,33.35921171651,31.98391274814,32.12010876829,31.69466546906,31.60497226558,33.70340686239,33.10330785056,33.58777356833,31.58894238764,32.69480082274,31.31171220806,33.05650850448,30.26709273826,29.74602388109,29.23566310008,29.32629548758,27.58855425354,27.52213125,27.99063868256,30.1522032529,28.94855246539,26.698988115609,28.492078678966
Power Industry,BLZ,Belize,0.081704384705697,0.081704384705697,0.080414518413941,0.09063393282395,0.080724008353546,0.10046140503941,0.1076487056391,0.11130272986298,0.13260522522558,0.11531202905821,0.11529496538912,0.10345177364853,0.091990572477687,0.092638777521521,0.11247506188666,0.11522905303543,0.14009322664499,0.11423316776852,0.08242119783502,0.096649918988644,0.13160347547446,0.17210458625863,0.15425125777158,0.12495031434091,0.11833001484347,0.14973868430568,0.12525401953448,0.19263260299234,0.20947436640417,0.19330154900988,0.2294610787101,0.2381197335162,0.26107413641603,0.40128069744051,0.38097799402899,0.3978606525282,0.41967990821154,0.40511779380764,0.39178762863798,0.42831844393127,0.49036235456334,0.49086755674458,0.50583388863194,0.50691684332039,0.50711114669351,0.55354643704155,0.55598450880303,0.38483798317997,0.33006225041956,0.30881696180037,0.25885780793554,0.2922278519138
Power Industry,BMU,Bermuda,0.19404791367603,0.19404791367603,0.19098448123311,0.21525559045688,0.19171951983967,0.2385958369686,0.25566567589287,0.26434398342459,0.31493740991077,0.27386606901325,0.27382554279916,0.22759390202676,0.22997643112851,0.24483105494448,0.26994014860296,0.26886779033919,0.24661706428714,0.35331665720461,0.38318260072089,0.36934242977517,0.26671128120612,0.27405952595595,0.23300683773196,0.21624189741626,0.20915920283399,0.23511100146179,0.24221240288246,0.21997390041593,0.23921455665345,0.21399794082373,0.24790495493211,0.25112403522082,0.29677439155924,0.43624231245223,0.43881427249239,0.45244323583225,0.49532994737787,0.54005816879322,0.53242306696178,0.48706626507836,0.5912549807644,0.501718913904,0.53719678298758,0.49892699251319,0.61304233269486,0.53116270573612,0.62803529075207,0.38860130580994,0.41919643517029,0.41361950829389,0.34135833881015,0.38031160752403
Power Industry,BOL,Bolivia,0.22036479846,0.22036479846,0.23915306145,0.25004012181,0.27186441093,0.29249591013,0.30068154693,0.34784542233,0.39594182355,0.42186370062,0.40455928386,0.47783897232,0.39378494783999,0.44263581387,0.47007953027999,0.45687231996,0.51719003667,0.53265660692999,0.52141892262,0.61937437707,0.77377561353,0.69539665908,0.91610902704,0.84620045028,1.13967585384,1.34217371616,1.16698632501,1.40561991333,1.62494518923,1.14042036231,1.21317004053,1.01018705973,1.07953764501,1.37500982238,1.33062911238,1.60721846259,1.74189443931,1.93354139949,2.17679749026,2.40769307364,2.85084854589,3.14970369912,3.16604084538,3.1032491337,3.60299577156,3.62837913636,4.39820039076,4.17719200272,3.84313014528,3.37404287997,2.7979632436325,3.2562328989443
Power Industry,BRA,Brazil,7.4616878610628,7.4616878610628,6.0492141899415,6.5713624947128,5.7938475613767,5.8162291262798,5.7410050426812,6.3694127167983,9.0492506458799,8.64434009056,8.9313696983601,10.57408108858,9.73682633016,8.68249989685,10.01305499849,10.07799107435,16.89268806274,15.05677411832,14.07223413566,12.60149054483,12.76624792542,14.03950528475,15.23769042413,14.44941897915,13.70713654312,15.67838003022,17.07925374244,19.72096536466,20.59000494936,28.26681804262,31.49508073972,35.47902852558,30.46210372887,29.46251737126,33.97350456843,34.72207028501,34.77060820962,32.94807387216,42.64875136469,30.54341526221,45.83728492533,37.03453435035,55.78868965954,78.91366702623,96.31032138157,92.64873672076,70.54784536389,70.64108349206,62.32145273136,65.223015329191,59.059903596563,72.437602632069
Power Industry,BRB,Barbados,0.34213711095511,0.34213711095511,0.33673579585837,0.37952959370029,0.33803178498048,0.42068213360253,0.45077895486374,0.46608018130124,0.55528438063213,0.48286912168125,0.48279766756693,0.48277494369314,0.46652361763111,0.49627916529386,0.53988029705596,0.61455494952231,0.64045490349899,0.60365283709983,0.55413692544421,0.48296769920763,0.51103155635111,0.59023029196954,0.65365041366841,0.51906197281355,0.49186203344087,0.55840340907105,0.54493358732472,0.5586897982172,0.61949720692991,0.5721727906039,0.68364740443694,0.68411311974208,0.71810605374116,0.90820155639852,0.91483590919589,0.91173069878086,0.90314877952578,0.86784559762349,0.99553216566765,1.008347601103,1.1115684146851,1.2868200525435,1.2297648033453,1.2291518962123,1.0967261734666,1.1434739004309,1.1576669512253,0.80145067191019,0.8686926873173,0.85712063383844,0.70739538233881,0.78814775381483
Power Industry,BRN,Brunei,0.23187778869,0.23187778869,0.23187778869,0.2286692661,0.23187778869,0.23187778869,0.23187778869,0.23187778869,0.23187778869,0.23187778869,0.31831672479,0.43863420966,0.525880896,0.63291970161,0.69557779722,0.71037144576,0.7212544203,0.96784757469,1.01818623933,1.05088083216,1.0882433424,1.16736132387,1.29368725899,1.4513169885,1.6417930371,1.73984465076,1.82360737002,2.0701273092,2.17820341593,2.03382504408,2.03246180286,2.07146760081,2.22157438203,2.63443120179,2.69206787706,2.62607754804,2.78272532088,2.52280275039,2.72122823721,2.86404160419,2.78330812785,2.68422381507,2.85533445312,2.72996776629,2.81956495197,2.37969581952,2.58508922928,2.64477202671,3.08453094783,3.38073078032,3.4769170579075,3.3516926700462
Power Industry,BTN,Bhutan,0.0001634081095375,0.0001634081095375,0.00033535270868254,0.00050200445068463,0.00059352576048488,0.00060465774002976,0.00069146253712786,0.0010779264863259,0.0007856773342261,0.00086571445398987,0.0008921486605228,0.0091198160001483,0.0093040218638091,0.0092539163018604,0.008387261933008,0.0099221698930344,0.010437897809664,0.013134871030867,0.012741388239616,0.011231281415439,0.023910962894275,0.023653351179373,0.02505835702642,0.026536146985363,0.020054139864015,0.031580074272454,0.033810932615371,0.036786109965239,0.048344187235961,0.043909332440237,0.086396978992343,0.11756643797331,0.12897469846942,0.14519585596876,0.15374863496173,0.17071811593939,0.17872958728533,0.14277206750855,0.11330278221587,0.10705309389356,0.12594055701877,0.11946037095269,0.1289509086752,0.15418798971674,0.16704143665204,0.1905294857085,0.21846895428008,0.24898821217465,0.25632745297625,0.26891168731007,0.27772147661688,0.28663715995837
Power Industry,BWA,Botswana,0.04443408816,0.04443408816,0.06735627345,0.1032954616,0.26621699443,0.33824892932,0.4813152916,0.43889049202,0.5480607593,0.64263833092,0.62892522649,0.63332643795,0.68869457614,0.63263595847,0.5663238003,0.60576887216,0.75955554547,0.78178161404,1.06087881326,1.17139089184,1.52321175764,1.4034846698,1.64825329135,1.64010596592,1.6582441576,1.75014448067,1.31485065951,1.40278813115,1.31582692482,1.66047640542,1.66047640542,1.24429664393,1.31088852876,1.37339213938,1.61247929385,1.67819779252,1.27638823734,1.0754830577,1.0536343664,0.93978843156,0.56699822102,1.0717661737,0.48313624474,2.3162457184,3.75118849748,3.81438864675,3.62270467838,4.28472228384,4.18033807715,4.07583648052,3.6636569703649,3.8597909820987
Power Industry,CAF,Central African Republic,0.00050343043930948,0.00050343043930948,0.00060411652717138,0.00060411652717138,0.00057055449788408,0.00077091150624389,0.0091107834724221,0.0088870161084148,0.0099894872380758,0.01071871537612,0.0149587594136,0.022865062348651,0.024664799670421,0.028881996358068,0.028702482885934,0.027821273362081,0.037813914788615,0.034554379974297,0.032095819378448,0.024343725702309,0.036437438564622,0.047107199377085,0.036977605347533,0.040651412836377,0.04085144260626,0.040941107425047,0.045942752634538,0.045264628328711,0.050941609902784,0.050042485749675,0.054391614462659,0.059176973138861,0.060847577970307,0.056322090400986,0.054520956814975,0.053711749247665,0.059590347653987,0.055281627117632,0.040777053046483,0.042151622323236,0.042646539148495,0.046125849349786,0.042074185836517,0.028367645010247,0.030409459771869,0.042507735840961,0.044743766299435,0.050170073487429,0.050486530303803,0.052437471131834,0.048041520317554,0.051711998203651
Power Industry,CAN,Canada,45.119766584469,49.461570400197,50.255599776992,51.989411952245,50.641653521431,54.087991412753,58.793565221232,65.681384773761,64.437772504911,68.909117221391,74.75159633582,72.910614116001,79.28601365521,85.32123909538,91.92130066586,87.807497563979,80.30751998505,90.01850553187,99.227798496459,108.60244357642,97.151157244969,98.61529465899,105.16629546666,95.711151954561,98.288648625061,102.07301328441,100.8180654683,112.03585383498,125.16271644396,123.85243798082,135.52769495154,137.82796066391,131.9087855905,137.72451578077,129.8906812819,125.50906695113,123.66957822983,133.36079416418,122.26460869105,108.69029276332,111.36706235695,107.71558295534,102.6973924042,101.60234785383,101.26556889348,98.67042819255,97.19822068346,94.3892709366,88.14644630178,84.66422099264,76.806517631474,75.694999887847
Power Industry,CHE,Switzerland and Liechtenstein,0.95862942,1.27120194,1.61947692,1.39279734,1.1411136,1.3211712,1.40901606,1.296496306,1.312655566,1.311711422,0.68079284,0.603559972,0.637033026,0.639377946,0.628203804,0.691241874,0.742870266,0.714790818,0.624223008,0.652859706,2.100496904,2.494591121,2.620623553,2.212121871,2.302841347,2.190191719,2.232292226,2.453850186,2.947899859,2.7032308,2.626229473,2.725180894,2.780874244,2.854007051,2.98654093,3.047971809,3.02977246,2.863172953,2.861346249,2.641195519,2.819155696,2.705525141,2.773012865,2.735833985,2.573715722,2.592181967,2.72110894,2.722941826,2.697282925,2.736592781,2.7741349215715,2.8662677776652
